key1,value1,key2,value2,displayValue1,largest_lrUnitNumber
30508,SALNIK,574,SVETI IVAN ZELINA,"SALNIK, SVETI IVAN ZELINA",1000
31657,HRNJANEC,574,SVETI IVAN ZELINA,"HRNJANEC, SVETI IVAN ZELINA",6000
30812,BLAŠKOVEC,574,SVETI IVAN ZELINA,"BLAŠKOVEC, SVETI IVAN ZELINA",6000
30813,HELENA,574,SVETI IVAN ZELINA,"HELENA, SVETI IVAN ZELINA",4000
30814,LAKTEC,574,SVETI IVAN ZELINA,"LAKTEC, SVETI IVAN ZELINA",2000
30815,OREŠJE,574,SVETI IVAN ZELINA,"OREŠJE, SVETI IVAN ZELINA",5000
30816,RADOIŠĆE,574,SVETI IVAN ZELINA,"RADOIŠĆE, SVETI IVAN ZELINA",2000
30817,ZELINA,574,SVETI IVAN ZELINA,"ZELINA, SVETI IVAN ZELINA",5000
31016,PSARJEVO,574,SVETI IVAN ZELINA,"PSARJEVO, SVETI IVAN ZELINA",5000
32392,BEDENICA,574,SVETI IVAN ZELINA,"BEDENICA, SVETI IVAN ZELINA",4000
32393,BLAŽEVDOL,574,SVETI IVAN ZELINA,"BLAŽEVDOL, SVETI IVAN ZELINA",3000
32394,GORNJI VINKOVEC,574,SVETI IVAN ZELINA,"GORNJI VINKOVEC, SVETI IVAN ZELINA",1000
32396,KOMIN,574,SVETI IVAN ZELINA,"KOMIN, SVETI IVAN ZELINA",3000
32397,OBREŽ,574,SVETI IVAN ZELINA,"OBREŽ, SVETI IVAN ZELINA",2000
32398,PAUKOVEC,574,SVETI IVAN ZELINA,"PAUKOVEC, SVETI IVAN ZELINA",4000
32399,TOMAŠEVEC,574,SVETI IVAN ZELINA,"TOMAŠEVEC, SVETI IVAN ZELINA",3000
32400,ŽITOMIR,574,SVETI IVAN ZELINA,"ŽITOMIR, SVETI IVAN ZELINA",2000
250022,DONJA ZELINA,574,SVETI IVAN ZELINA,"DONJA ZELINA, SVETI IVAN ZELINA",2000
230505,PROZORJE,573,DUGO SELO,"PROZORJE, DUGO SELO",3000
234093,BRCKOVLJANI,573,DUGO SELO,"BRCKOVLJANI, DUGO SELO",5000
1231639,HREBINEC,573,DUGO SELO,"HREBINEC, DUGO SELO",6000
230504,NOVAKI OBOROVSKI,573,DUGO SELO,"NOVAKI OBOROVSKI, DUGO SELO",2000
230811,OSTRNA,573,DUGO SELO,"OSTRNA, DUGO SELO",3000
232386,DUGO SELO II,573,DUGO SELO,"DUGO SELO II, DUGO SELO",9000
232388,JEŽEVO,573,DUGO SELO,"JEŽEVO, DUGO SELO",2000
232384,ANDRILOVEC,573,DUGO SELO,"ANDRILOVEC, DUGO SELO",2000
232387,HRUŠĆICA,573,DUGO SELO,"HRUŠĆICA, DUGO SELO",7000
230810,LEPROVICA,573,DUGO SELO,"LEPROVICA, DUGO SELO",3000
232391,PREČEC,573,DUGO SELO,"PREČEC, DUGO SELO",2000
231015,RUGVICA,573,DUGO SELO,"RUGVICA, DUGO SELO",3000
232385,DUGO SELO I,573,DUGO SELO,"DUGO SELO I, DUGO SELO",9000
232389,OBOROVO,573,DUGO SELO,"OBOROVO, DUGO SELO",3000
232390,OKUNŠĆAK,573,DUGO SELO,"OKUNŠĆAK, DUGO SELO",4000
230503,LUPOGLAV,573,DUGO SELO,"LUPOGLAV, DUGO SELO",4000
31677,VUGROVEC,263,SESVETE,"VUGROVEC, SESVETE",4000
30699,BLAGUŠA,263,SESVETE,"BLAGUŠA, SESVETE",2000
30700,GLAVNICA,263,SESVETE,"GLAVNICA, SESVETE",5000
30701,LUŽAN,263,SESVETE,"LUŽAN, SESVETE",2000
30703,VURNOVEC,263,SESVETE,"VURNOVEC, SESVETE",4000
32297,SESVETE,263,SESVETE,"SESVETE, SESVETE",11000
32378,ADAMOVEC,263,SESVETE,"ADAMOVEC, SESVETE",3000
32379,ĐURĐEKOVEC,263,SESVETE,"ĐURĐEKOVEC, SESVETE",4000
32380,GORANEC,263,SESVETE,"GORANEC, SESVETE",3000
32381,KAŠINA,263,SESVETE,"KAŠINA, SESVETE",3000
32382,PLANINA,263,SESVETE,"PLANINA, SESVETE",2000
32383,ŠAŠINOVEC,263,SESVETE,"ŠAŠINOVEC, SESVETE",6000
230702,SESVETSKI KRALJEVEC,263,SESVETE,"SESVETSKI KRALJEVEC, SESVETE",10000
230809,SESVETE NOVO,263,SESVETE,"SESVETE NOVO, SESVETE",10000
30274,GREDA SUNJSKA,265,SISAK,"GREDA SUNJSKA, SISAK",1000
30275,GUŠĆE,265,SISAK,"GUŠĆE, SISAK",2000
30277,IVANJSKI BOK,265,SISAK,"IVANJSKI BOK, SISAK",1000
30278,JASENOVČANI,265,SISAK,"JASENOVČANI, SISAK",1000
30279,JAZVENIK,265,SISAK,"JAZVENIK, SISAK",1000
30280,JEZERO POSAVSKO,265,SISAK,"JEZERO POSAVSKO, SISAK",2000
30281,KINJAČKA,265,SISAK,"KINJAČKA, SISAK",1000
30282,KOSTREŠI ŠAŠKI,265,SISAK,"KOSTREŠI ŠAŠKI, SISAK",1000
30283,KRATEČKO,265,SISAK,"KRATEČKO, SISAK",1000
30284,KRIVAJ SUNJSKI,265,SISAK,"KRIVAJ SUNJSKI, SISAK",1000
30285,LETINA,265,SISAK,"LETINA, SISAK",1000
30286,LETOVANIĆ,265,SISAK,"LETOVANIĆ, SISAK",4000
30287,LONJA,265,SISAK,"LONJA, SISAK",1000
30288,LIJEVA LUKA,265,SISAK,"LIJEVA LUKA, SISAK",1000
30292,MALA PAUKOVA,265,SISAK,"MALA PAUKOVA, SISAK",1000
30293,MARTINSKA VES,265,SISAK,"MARTINSKA VES, SISAK",2000
30295,MUŽILOVČICA,265,SISAK,"MUŽILOVČICA, SISAK",1000
30297,NOVOSELCI,265,SISAK,"NOVOSELCI, SISAK",1000
30300,PEŠĆENICA,265,SISAK,"PEŠĆENICA, SISAK",4000
30301,PETRINJCI,265,SISAK,"PETRINJCI, SISAK",1000
30302,POLJANA LEKENIČKA,265,SISAK,"POLJANA LEKENIČKA, SISAK",1000
30303,PRELOŠĆICA,265,SISAK,"PRELOŠĆICA, SISAK",2000
30304,RADONJA LUKA,265,SISAK,"RADONJA LUKA, SISAK",1000
30305,SELIŠĆE,265,SISAK,"SELIŠĆE, SISAK",1000
30306,SJEVEROVAC,265,SISAK,"SJEVEROVAC, SISAK",1000
30307,STAZA,265,SISAK,"STAZA, SISAK",2000
30308,STRMEN,265,SISAK,"STRMEN, SISAK",2000
30309,SUNJA,265,SISAK,"SUNJA, SISAK",3000
30310,SVINJIČKO,265,SISAK,"SVINJIČKO, SISAK",1000
30311,ŠIŠINEC,265,SISAK,"ŠIŠINEC, SISAK",1000
30313,TUROPOLJSKI LEKENIK,265,SISAK,"TUROPOLJSKI LEKENIK, SISAK",1000
30314,VELIKA GRADUSA,265,SISAK,"VELIKA GRADUSA, SISAK",1000
30315,VUKOŠEVAC,265,SISAK,"VUKOŠEVAC, SISAK",1000
30316,ŽAŽINA,265,SISAK,"ŽAŽINA, SISAK",1000
30317,ŽREME,265,SISAK,"ŽREME, SISAK",1000
30373,MALA GRADUSA,265,SISAK,"MALA GRADUSA, SISAK",1000
30721,BLINJSKI KUT,265,SISAK,"BLINJSKI KUT, SISAK",1000
30722,BOK PALANJEČKI,265,SISAK,"BOK PALANJEČKI, SISAK",3000
30723,BUDAŠEVO-TOPOLOVAC,265,SISAK,"BUDAŠEVO-TOPOLOVAC, SISAK",3000
30725,PAPIĆI,265,SISAK,"PAPIĆI, SISAK",1000
30728,SETUŠ,265,SISAK,"SETUŠ, SISAK",1000
30729,SLOVINCI,265,SISAK,"SLOVINCI, SISAK",1000
30730,STARO SELO,265,SISAK,"STARO SELO, SISAK",2000
30732,ŠAŠ,265,SISAK,"ŠAŠ, SISAK",2000
30733,TIMARCI,265,SISAK,"TIMARCI, SISAK",1000
30734,VEDRO POLJE,265,SISAK,"VEDRO POLJE, SISAK",1000
30736,ŽIRČICA,265,SISAK,"ŽIRČICA, SISAK",1000
30819,ČAPLJANI,265,SISAK,"ČAPLJANI, SISAK",1000
30820,GORNJE KOMAREVO,265,SISAK,"GORNJE KOMAREVO, SISAK",2000
30822,STARA DRENČINA,265,SISAK,"STARA DRENČINA, SISAK",2000
32298,POBRĐANI,265,SISAK,"POBRĐANI, SISAK",1000
32422,BESTRMA,265,SISAK,"BESTRMA, SISAK",1000
32423,BISTRAČ,265,SISAK,"BISTRAČ, SISAK",1000
32425,BRĐANI,265,SISAK,"BRĐANI, SISAK",2000
32426,BRKIŠEVINA,265,SISAK,"BRKIŠEVINA, SISAK",1000
32427,CERJE LETOVANIĆKO,265,SISAK,"CERJE LETOVANIĆKO, SISAK",2000
32428,CRKVENI BOK,265,SISAK,"CRKVENI BOK, SISAK",1000
32429,ČIGOČ,265,SISAK,"ČIGOČ, SISAK",1000
32430,DESNO TREBARJEVO,265,SISAK,"DESNO TREBARJEVO, SISAK",1000
32431,DESNO ŽELJEZNO,265,SISAK,"DESNO ŽELJEZNO, SISAK",3000
32432,DONJE KOMAREVO,265,SISAK,"DONJE KOMAREVO, SISAK",3000
32433,DONJI HRASTOVAC,265,SISAK,"DONJI HRASTOVAC, SISAK",2000
32434,DRLJAČA,265,SISAK,"DRLJAČA, SISAK",2000
32435,DUŽICA,265,SISAK,"DUŽICA, SISAK",1000
32436,FARKAŠIĆ,265,SISAK,"FARKAŠIĆ, SISAK",1000
32437,GALDOVO,265,SISAK,"GALDOVO, SISAK",3000
32438,GREDA,265,SISAK,"GREDA, SISAK",3000
232424,BOBOVAC,265,SISAK,"BOBOVAC, SISAK",1000
230276,HRASTELNICA,265,SISAK,"HRASTELNICA, SISAK",1000
230731,STUPNO,265,SISAK,"STUPNO, SISAK",2000
232311,NOVO SELO,265,SISAK,"NOVO SELO, SISAK",1000
230296,NOVI SISAK,265,SISAK,"NOVI SISAK, SISAK",7000
230727,SELA,265,SISAK,"SELA, SISAK",2000
230726,PRAČNO,265,SISAK,"PRAČNO, SISAK",1000
250016,ODRA,265,SISAK,"ODRA, SISAK",4000
250017,LEKENIK,265,SISAK,"LEKENIK, SISAK",3000
231680,SISAK STARI,265,SISAK,"SISAK STARI, SISAK",6000
250118,VUKOJEVAC,265,SISAK,"VUKOJEVAC, SISAK",3000
230724,CRNAC,265,SISAK,"CRNAC, SISAK",1000
231679,GRADUSA POSAVSKA,265,SISAK,"GRADUSA POSAVSKA, SISAK",1000
230312,TIŠINA ERDEDSKA,265,SISAK,"TIŠINA ERDEDSKA, SISAK",1000
230299,PALANJEK,265,SISAK,"PALANJEK, SISAK",1000
230289,MAHOVO,265,SISAK,"MAHOVO, SISAK",1000
230294,MARTINSKA VES LIJEVA,265,SISAK,"MARTINSKA VES LIJEVA, SISAK",1000
30318,GRABOVAC BANSKI,577,PETRINJA,"GRABOVAC BANSKI, PETRINJA",2000
30319,BIJELNIK,577,PETRINJA,"BIJELNIK, PETRINJA",1000
30320,BREST POKUPSKI,577,PETRINJA,"BREST POKUPSKI, PETRINJA",3000
30321,DONJA BUDIČINA,577,PETRINJA,"DONJA BUDIČINA, PETRINJA",1000
30322,DEANOVIĆI,577,PETRINJA,"DEANOVIĆI, PETRINJA",1000
30323,DOLČANI,577,PETRINJA,"DOLČANI, PETRINJA",1000
30324,GORA,577,PETRINJA,"GORA, PETRINJA",2000
30325,GORSKE MOKRICE,577,PETRINJA,"GORSKE MOKRICE, PETRINJA",3000
30326,KRIŽ HRASTOVAČKI,577,PETRINJA,"KRIŽ HRASTOVAČKI, PETRINJA",2000
30327,JOŠAVICA,577,PETRINJA,"JOŠAVICA, PETRINJA",1000
30328,KRALJEVČANI,577,PETRINJA,"KRALJEVČANI, PETRINJA",1000
30329,LETOVANCI,577,PETRINJA,"LETOVANCI, PETRINJA",1000
30330,LUŠČANI,577,PETRINJA,"LUŠČANI, PETRINJA",2000
30331,MEĐURAČE,577,PETRINJA,"MEĐURAČE, PETRINJA",2000
30332,MLINOGA,577,PETRINJA,"MLINOGA, PETRINJA",1000
30333,MOŠTANICA,577,PETRINJA,"MOŠTANICA, PETRINJA",1000
30334,NOVO SELIŠTE,577,PETRINJA,"NOVO SELIŠTE, PETRINJA",1000
30335,PETRINJA,577,PETRINJA,"PETRINJA, PETRINJA",13000
30336,SLANA,577,PETRINJA,"SLANA, PETRINJA",1000
30337,STRAŠNIK,577,PETRINJA,"STRAŠNIK, PETRINJA",1000
30338,TREMUŠNJAK,577,PETRINJA,"TREMUŠNJAK, PETRINJA",1000
30339,VELIKI ŠUŠNJAR,577,PETRINJA,"VELIKI ŠUŠNJAR, PETRINJA",2000
30340,VRATEČKO,577,PETRINJA,"VRATEČKO, PETRINJA",1000
30024,JABUKOVAC,577,PETRINJA,"JABUKOVAC, PETRINJA",1000
30025,MAČKOVO SELO,577,PETRINJA,"MAČKOVO SELO, PETRINJA",1000
30026,NOVA DRENČINA,577,PETRINJA,"NOVA DRENČINA, PETRINJA",1000
30027,PRNJAVOR ČUNTIĆKI,577,PETRINJA,"PRNJAVOR ČUNTIĆKI, PETRINJA",1000
30028,TABORIŠTE,577,PETRINJA,"TABORIŠTE, PETRINJA",1000
30509,BAČUGA,577,PETRINJA,"BAČUGA, PETRINJA",2000
30510,BLINJA,577,PETRINJA,"BLINJA, PETRINJA",1000
30511,ČUNTIĆ,577,PETRINJA,"ČUNTIĆ, PETRINJA",1000
30512,GRABERJE,577,PETRINJA,"GRABERJE, PETRINJA",1000
30513,KLINAC,577,PETRINJA,"KLINAC, PETRINJA",1000
30514,MADŽARI,577,PETRINJA,"MADŽARI, PETRINJA",1000
30515,MOŠĆENICA,577,PETRINJA,"MOŠĆENICA, PETRINJA",3000
30516,PECKI,577,PETRINJA,"PECKI, PETRINJA",1000
30517,SIBIĆ,577,PETRINJA,"SIBIĆ, PETRINJA",1000
30518,STRAŽBENICA,577,PETRINJA,"STRAŽBENICA, PETRINJA",1000
31659,BEGOVIĆI,577,PETRINJA,"BEGOVIĆI, PETRINJA",1000
32086,PETKOVAC,577,PETRINJA,"PETKOVAC, PETRINJA",1000
30823,CEPELIŠ,577,PETRINJA,"CEPELIŠ, PETRINJA",1000
30824,GLINSKA POLJANA,577,PETRINJA,"GLINSKA POLJANA, PETRINJA",2000
31017,HRASTOVICA,577,PETRINJA,"HRASTOVICA, PETRINJA",2000
31018,PASTUŠA,577,PETRINJA,"PASTUŠA, PETRINJA",1000
32350,DRAGOTINCI,577,PETRINJA,"DRAGOTINCI, PETRINJA",1000
31609,BRĐANI,529,DVOR,"BRĐANI, DVOR",1000
31610,DIVUŠA,529,DVOR,"DIVUŠA, DVOR",1000
31611,DRAGA,529,DVOR,"DRAGA, DVOR",1000
31612,DVOR,529,DVOR,"DVOR, DVOR",2000
31613,GLAVIČANI,529,DVOR,"GLAVIČANI, DVOR",1000
31614,GRABOVICA,529,DVOR,"GRABOVICA, DVOR",1000
31615,GVOZDANSKO,529,DVOR,"GVOZDANSKO, DVOR",1000
31616,JAVORANJ,529,DVOR,"JAVORANJ, DVOR",2000
31617,KOMORA,529,DVOR,"KOMORA, DVOR",1000
31618,KOZIBROD,529,DVOR,"KOZIBROD, DVOR",1000
31619,LJUBINA,529,DVOR,"LJUBINA, DVOR",1000
31620,ORAOVICA,529,DVOR,"ORAOVICA, DVOR",1000
31621,ROGULJE,529,DVOR,"ROGULJE, DVOR",1000
31622,SOČANICA,529,DVOR,"SOČANICA, DVOR",1000
31623,STUPNICA,529,DVOR,"STUPNICA, DVOR",1000
31624,ŠVRAKARICA,529,DVOR,"ŠVRAKARICA, DVOR",1000
31625,UNČANI,529,DVOR,"UNČANI, DVOR",1000
31626,VRPOLJE,529,DVOR,"VRPOLJE, DVOR",1000
31627,ZRIN,529,DVOR,"ZRIN, DVOR",1000
31669,ZAMLAČA,529,DVOR,"ZAMLAČA, DVOR",1000
31933,BUINJA,529,DVOR,"BUINJA, DVOR",1000
31934,ČAVLOVICA,529,DVOR,"ČAVLOVICA, DVOR",1000
31935,DOBRETIN,529,DVOR,"DOBRETIN, DVOR",1000
31936,DRAŠKOVAC,529,DVOR,"DRAŠKOVAC, DVOR",1000
31937,GAGE,529,DVOR,"GAGE, DVOR",1000
31938,GOLUBOVAC,529,DVOR,"GOLUBOVAC, DVOR",1000
31939,GRMUŠANI,529,DVOR,"GRMUŠANI, DVOR",1000
31940,JAVNICA,529,DVOR,"JAVNICA, DVOR",1000
31941,JAVORNIK,529,DVOR,"JAVORNIK, DVOR",1000
31942,KOSNA,529,DVOR,"KOSNA, DVOR",1000
31943,LJESKOVAC,529,DVOR,"LJESKOVAC, DVOR",1000
31944,LOTINE,529,DVOR,"LOTINE, DVOR",1000
31945,MAJDAN,529,DVOR,"MAJDAN, DVOR",1000
31946,PEDALJ,529,DVOR,"PEDALJ, DVOR",1000
31947,STRUGA,529,DVOR,"STRUGA, DVOR",1000
31948,ŠAKANLIJE,529,DVOR,"ŠAKANLIJE, DVOR",1000
31949,UDETIN,529,DVOR,"UDETIN, DVOR",1000
31950,VOLINJA,529,DVOR,"VOLINJA, DVOR",1000
31951,ZAKOPA,529,DVOR,"ZAKOPA, DVOR",1000
32034,KOBILJAK,529,DVOR,"KOBILJAK, DVOR",1000
32035,MATIJEVIĆI,529,DVOR,"MATIJEVIĆI, DVOR",1000
32036,ŠEGESTIN,529,DVOR,"ŠEGESTIN, DVOR",1000
32037,ZUT,529,DVOR,"ZUT, DVOR",1000
30696,ĆORE,529,DVOR,"ĆORE, DVOR",1000
30697,GORIČKA,529,DVOR,"GORIČKA, DVOR",1000
30698,STANIĆ POLJE,529,DVOR,"STANIĆ POLJE, DVOR",1000
30973,KULJANI,529,DVOR,"KULJANI, DVOR",1000
30974,ŽIROVAC,529,DVOR,"ŽIROVAC, DVOR",2000
32342,RUJEVAC,529,DVOR,"RUJEVAC, DVOR",2000
30088,BATINOVA KOSA,522,GVOZD,"BATINOVA KOSA, GVOZD",1000
30089,KATINOVAC,522,GVOZD,"KATINOVAC, GVOZD",2000
30090,PONIKVARI,522,GVOZD,"PONIKVARI, GVOZD",2000
31707,BLATUŠA,522,GVOZD,"BLATUŠA, GVOZD",2000
31708,BUKOVICA,522,GVOZD,"BUKOVICA, GVOZD",1000
31709,CRNI POTOK,522,GVOZD,"CRNI POTOK, GVOZD",2000
31710,ČREMUŠNICA,522,GVOZD,"ČREMUŠNICA, GVOZD",2000
31711,GOLINJA,522,GVOZD,"GOLINJA, GVOZD",1000
31712,HRVATSKO SELO,522,GVOZD,"HRVATSKO SELO, GVOZD",2000
31713,KIRIN,522,GVOZD,"KIRIN, GVOZD",2000
31714,DUGO SELO LASINJSKO,522,GVOZD,"DUGO SELO LASINJSKO, GVOZD",1000
31715,MALA VRANOVINA,522,GVOZD,"MALA VRANOVINA, GVOZD",1000
31716,PECKA,522,GVOZD,"PECKA, GVOZD",1000
31717,PJEŠČANICA,522,GVOZD,"PJEŠČANICA, GVOZD",2000
31718,PODGORJE,522,GVOZD,"PODGORJE, GVOZD",1000
31719,STIPAN,522,GVOZD,"STIPAN, GVOZD",1000
31720,ŠLJIVOVAC,522,GVOZD,"ŠLJIVOVAC, GVOZD",1000
31721,TREPČA,522,GVOZD,"TREPČA, GVOZD",1000
31722,VORKAPIĆ,522,GVOZD,"VORKAPIĆ, GVOZD",1000
30979,BOVIĆ,522,GVOZD,"BOVIĆ, GVOZD",2000
30980,ČEMERNICA,522,GVOZD,"ČEMERNICA, GVOZD",2000
30981,GREĐANI,522,GVOZD,"GREĐANI, GVOZD",2000
30982,KOZARAC,522,GVOZD,"KOZARAC, GVOZD",1000
30983,OSTROŽIN,522,GVOZD,"OSTROŽIN, GVOZD",1000
30984,PERNA,522,GVOZD,"PERNA, GVOZD",2000
30985,STARO SELO TOPUSKO,522,GVOZD,"STARO SELO TOPUSKO, GVOZD",2000
30986,TOPUSKO,522,GVOZD,"TOPUSKO, GVOZD",1000
30987,VELIKA VRANOVINA,522,GVOZD,"VELIKA VRANOVINA, GVOZD",1000
31413,BRNJAVAC,522,GVOZD,"BRNJAVAC, GVOZD",1000
31414,Gornja Trstenica,522,GVOZD,"Gornja Trstenica, GVOZD",2000
31415,MALIČKA,522,GVOZD,"MALIČKA, GVOZD",1000
31416,SLAVSKO POLJE,522,GVOZD,"SLAVSKO POLJE, GVOZD",2000
31417,VRGINMOST,522,GVOZD,"VRGINMOST, GVOZD",2000
250249,VELIKA VRANOVINA NOVA,522,GVOZD,"VELIKA VRANOVINA NOVA, GVOZD",1000
31926,MEČENČANI,502,HRVATSKA KOSTAJNICA,"MEČENČANI, HRVATSKA KOSTAJNICA",1000
31927,MEMINSKA,502,HRVATSKA KOSTAJNICA,"MEMINSKA, HRVATSKA KOSTAJNICA",1000
31928,MRAČAJ,502,HRVATSKA KOSTAJNICA,"MRAČAJ, HRVATSKA KOSTAJNICA",1000
31929,PREVRŠAC,502,HRVATSKA KOSTAJNICA,"PREVRŠAC, HRVATSKA KOSTAJNICA",1000
31766,UTOLICA,502,HRVATSKA KOSTAJNICA,"UTOLICA, HRVATSKA KOSTAJNICA",2000
31930,SELIŠTE KOSTAJNIČKO,502,HRVATSKA KOSTAJNICA,"SELIŠTE KOSTAJNIČKO, HRVATSKA KOSTAJNICA",1000
31931,STUBALJ,502,HRVATSKA KOSTAJNICA,"STUBALJ, HRVATSKA KOSTAJNICA",1000
31932,SVINICA,502,HRVATSKA KOSTAJNICA,"SVINICA, HRVATSKA KOSTAJNICA",2000
32027,BAĆIN,502,HRVATSKA KOSTAJNICA,"BAĆIN, HRVATSKA KOSTAJNICA",1000
32029,DONJA VELEŠNJA,502,HRVATSKA KOSTAJNICA,"DONJA VELEŠNJA, HRVATSKA KOSTAJNICA",1000
32030,KNEZOVLJANI,502,HRVATSKA KOSTAJNICA,"KNEZOVLJANI, HRVATSKA KOSTAJNICA",1000
32031,LOVČA,502,HRVATSKA KOSTAJNICA,"LOVČA, HRVATSKA KOSTAJNICA",1000
32032,PANJANI,502,HRVATSKA KOSTAJNICA,"PANJANI, HRVATSKA KOSTAJNICA",1000
32033,ŽIVAJA,502,HRVATSKA KOSTAJNICA,"ŽIVAJA, HRVATSKA KOSTAJNICA",2000
31364,RAUSOVAC,502,HRVATSKA KOSTAJNICA,"RAUSOVAC, HRVATSKA KOSTAJNICA",1000
31365,SLABINJA,502,HRVATSKA KOSTAJNICA,"SLABINJA, HRVATSKA KOSTAJNICA",2000
31581,UMETIĆ,502,HRVATSKA KOSTAJNICA,"UMETIĆ, HRVATSKA KOSTAJNICA",1000
31913,BABINA RIJEKA,502,HRVATSKA KOSTAJNICA,"BABINA RIJEKA, HRVATSKA KOSTAJNICA",1000
31914,BJELOVAC,502,HRVATSKA KOSTAJNICA,"BJELOVAC, HRVATSKA KOSTAJNICA",1000
31915,BOROJEVIĆI,502,HRVATSKA KOSTAJNICA,"BOROJEVIĆI, HRVATSKA KOSTAJNICA",1000
31916,CEROVLJANI,502,HRVATSKA KOSTAJNICA,"CEROVLJANI, HRVATSKA KOSTAJNICA",1000
31917,ČUKUR,502,HRVATSKA KOSTAJNICA,"ČUKUR, HRVATSKA KOSTAJNICA",1000
31918,DUBICA,502,HRVATSKA KOSTAJNICA,"DUBICA, HRVATSKA KOSTAJNICA",5000
31919,GORNJA VELEŠNJA,502,HRVATSKA KOSTAJNICA,"GORNJA VELEŠNJA, HRVATSKA KOSTAJNICA",1000
31920,GORNJI HRASTOVAC,502,HRVATSKA KOSTAJNICA,"GORNJI HRASTOVAC, HRVATSKA KOSTAJNICA",1000
31921,GRABOŠTANI,502,HRVATSKA KOSTAJNICA,"GRABOŠTANI, HRVATSKA KOSTAJNICA",1000
31922,KOSTAJNICA,502,HRVATSKA KOSTAJNICA,"KOSTAJNICA, HRVATSKA KOSTAJNICA",5000
31923,KRČEVO,502,HRVATSKA KOSTAJNICA,"KRČEVO, HRVATSKA KOSTAJNICA",1000
31924,KUKURUZARI,502,HRVATSKA KOSTAJNICA,"KUKURUZARI, HRVATSKA KOSTAJNICA",2000
31925,MAJUR,502,HRVATSKA KOSTAJNICA,"MAJUR, HRVATSKA KOSTAJNICA",1000
32341,KOMOGOVINA,502,HRVATSKA KOSTAJNICA,"KOMOGOVINA, HRVATSKA KOSTAJNICA",1000
31660,HAJTIĆ,501,GLINA,"HAJTIĆ, GLINA",1000
31661,KLASNIĆ,501,GLINA,"KLASNIĆ, GLINA",3000
31662,MARTINOVIĆI,501,GLINA,"MARTINOVIĆI, GLINA",2000
31681,DRENOVAC BANSKI,501,GLINA,"DRENOVAC BANSKI, GLINA",2000
31682,DVORIŠĆE,501,GLINA,"DVORIŠĆE, GLINA",1000
31684,GORNJE SELIŠTE,501,GLINA,"GORNJE SELIŠTE, GLINA",1000
31685,GORNJI SELKOVAC,501,GLINA,"GORNJI SELKOVAC, GLINA",1000
31686,GRAČANICA ŠIŠINEČKA,501,GLINA,"GRAČANICA ŠIŠINEČKA, GLINA",1000
31687,HAĐER,501,GLINA,"HAĐER, GLINA",1000
31688,ILOVAČAK,501,GLINA,"ILOVAČAK, GLINA",1000
31689,JAME,501,GLINA,"JAME, GLINA",1000
31690,KIHALAC,501,GLINA,"KIHALAC, GLINA",1000
31691,KOZAPEROVICA,501,GLINA,"KOZAPEROVICA, GLINA",1000
31692,MAJA,501,GLINA,"MAJA, GLINA",1000
31693,MAJSKE POLJANE,501,GLINA,"MAJSKE POLJANE, GLINA",2000
31694,MAJSKI TRTNIK,501,GLINA,"MAJSKI TRTNIK, GLINA",2000
31695,MALA SOLINA,501,GLINA,"MALA SOLINA, GLINA",1000
31696,NOVO SELO GLINSKO,501,GLINA,"NOVO SELO GLINSKO, GLINA",1000
31697,PRIJEKA,501,GLINA,"PRIJEKA, GLINA",1000
31698,RAVNO RAŠĆE,501,GLINA,"RAVNO RAŠĆE, GLINA",1000
31699,SKELA,501,GLINA,"SKELA, GLINA",1000
31700,STANKOVAC,501,GLINA,"STANKOVAC, GLINA",1000
31701,ŠAŠEVA,501,GLINA,"ŠAŠEVA, GLINA",1000
31702,TABORIŠTE,501,GLINA,"TABORIŠTE, GLINA",2000
31703,TURČENICA,501,GLINA,"TURČENICA, GLINA",1000
31704,VELIKA SOLINA,501,GLINA,"VELIKA SOLINA, GLINA",1000
31705,VIDUŠEVAC,501,GLINA,"VIDUŠEVAC, GLINA",3000
31706,VLAHOVIĆ,501,GLINA,"VLAHOVIĆ, GLINA",2000
30792,MARINBROD,501,GLINA,"MARINBROD, GLINA",1000
30793,OBLJAJ,501,GLINA,"OBLJAJ, GLINA",2000
30794,PREKOPA,501,GLINA,"PREKOPA, GLINA",1000
30795,ROVIŠKA,501,GLINA,"ROVIŠKA, GLINA",1000
30796,SVRAČICA,501,GLINA,"SVRAČICA, GLINA",1000
30797,ŠATORNJA,501,GLINA,"ŠATORNJA, GLINA",2000
30798,TRTNIK GLINSKI,501,GLINA,"TRTNIK GLINSKI, GLINA",1000
30799,VELIKI GRADAC,501,GLINA,"VELIKI GRADAC, GLINA",2000
30800,ZALOJ,501,GLINA,"ZALOJ, GLINA",1000
31409,BOJNA,501,GLINA,"BOJNA, GLINA",1000
31410,DONJE SELIŠTE,501,GLINA,"DONJE SELIŠTE, GLINA",2000
31411,JOŠEVICA,501,GLINA,"JOŠEVICA, GLINA",2000
31412,POKUPSKA SLATINA,501,GLINA,"POKUPSKA SLATINA, GLINA",1000
31467,BALINAC,501,GLINA,"BALINAC, GLINA",1000
31469,BIJELE VODE,501,GLINA,"BIJELE VODE, GLINA",2000
31470,BIŠĆANOVO,501,GLINA,"BIŠĆANOVO, GLINA",1000
31471,BOROVITA,501,GLINA,"BOROVITA, GLINA",1000
31472,BRESTIK,501,GLINA,"BRESTIK, GLINA",1000
